"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
2183.1726196,1528.7180112,NA,NA,NA,NA,NA,NA,NA,NA
2815.1390117996,1682.57669846096,51.0089821005978,182.614690179444,0.234036121983081,0,523781.363743739,0,143401.45670674,380380.141073121
3468.259927156,1820.98403212494,57.6023804714675,176.021291677946,0.204958011163399,0,528583.57831486,0,161937.465309419,366646.317963453
4064.07119069419,1936.6310453084,63.4091959800052,170.214476391108,0.18313228758052,0,532812.892570977,0,178262.154971121,354550.920732144
4537.23539240171,2026.64066846828,67.9864771539349,165.637195207381,0.167565861251205,0,536146.690373115,0,191130.257039956,345016.60089902
4865.15498252311,2092.29646312116,71.1469127233845,162.476759580109,0.157068487023935,0,538448.548423957,0,200015.183690581,338433.521801863
5067.62147636908,2137.56421478314,73.0358768190957,160.587795414195,0.150370927993208,0,539824.348758853,0,205325.624946936,334498.874182844
5182.56176680073,2167.36405706345,74.0117390834105,159.611933516487,0.146292059216648,0,540535.105722002,0,208069.064719404,332466.187294657
5244.44752685326,2186.2905042961,74.4464269900117,159.177245881335,0.143887704471126,0,540851.705984997,0,209291.102024451,331560.74784825
5276.79532670849,2197.99698763395,74.6076096417474,159.016063117819,0.142497647088021,0,540969.101692376,0,209744.234514121,331225.009675902
5293.45555268241,2205.10168081163,74.6486904976554,158.974981969467,0.141702090157196,0,540999.022397817,0,209859.725048089,331139.439051818
5301.98310185142,2209.35593869475,74.6448885459991,158.978783920977,0.141248913249001,0,540996.253766054,0,209849.036628454,331147.358386513
5306.34160911233,2211.87906972696,74.6287489092079,158.994923339831,0.140991241205484,0,540984.498549113,0,209803.663297498,331180.976242856
5308.57190092315,2213.3651419426,74.6125150223308,159.011157968265,0.140844789799303,0,540972.676574151,0,209758.025001451,331214.79241749
5309.71621995048,2214.23591593926,74.5997478047839,159.023925040301,0.140761526301503,0,540963.377575918,0,209722.132546457,331241.385790988
5310.30545661897,2214.7441617663,74.5907192982141,159.032952812545,0.140714158071205,0,540956.80033971,0,209696.750722694,331260.190331173
5310.61014049898,2215.03990877659,74.5847006089483,159.038972210912,0.140687191393226,0,540952.418237214,0,209679.830392732,331272.728531673
5310.76841549633,2215.21158822923,74.5808340909461,159.042838545053,0.140671826899052,0,540949.601759204,0,209668.960457849,331280.781973182
5310.85104134781,2215.31105247552,74.5784122492653,159.04526029593,0.140663066646084,0,540947.837673022,0,209662.151938826,331285.826397262
5310.89439886268,2215.36858572664,74.5769225199421,159.046749914607,0.140658068470657,0,540946.75242939,0,209657.963865545,331288.929221914
5310.91727226939,2215.40182035075,74.5760185088331,159.047654025652,0.140655215131119,0,540946.094219811,0,209655.422420792,331290.812454234
5310.92940498008,2215.42099694978,74.5754756839542,159.048197336854,0.140653585549444,0,540945.699877479,0,209653.896378218,331291.944152847
5310.93587622218,2215.43205218121,74.5751520089985,159.048520407659,0.140652653761208,0,540945.462877025,0,209652.986431415,331292.617098263
5310.93934673058,2215.43842037492,74.5749604261984,159.048711686769,0.140652121044695,0,540945.322709017,0,209652.447835045,331293.015526093
5310.94121782119,2215.44208576503,74.574847810601,159.048824754759,0.140651816735044,0,540945.24163005,0,209652.131239025,331293.251042841
5310.94223195123,2215.44419434782,74.5747817441775,159.048890960136,0.140651642577723,0,540945.193801341,0,209651.945506611,331293.388946373
5310.94278452036,2215.44540700391,74.5747430247138,159.048929388152,0.140651542693377,0,540945.164993724,0,209651.836654655,331293.468990612
5310.94308698757,2215.44610395462,74.5747205387364,159.04895194103,0.140651485649869,0,540945.148755868,0,209651.773439868,331293.515967485
5310.94325328034,2215.44650430036,74.5747075030374,159.048965115836,0.140651453053579,0,540945.139551334,0,209651.736792632,331293.543410155
5310.94334520353,2215.44673442162,74.5746998387048,159.048972530914,0.140651434194297,0,540945.133449981,0,209651.715245908,331293.558855507
5310.94339629141,2215.44686681277,74.5746953273612,159.048976677117,0.140651423251256,0,540945.129403659,0,209651.702563176,331293.567491906
