"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
2183.1726196,1528.7180112,NA,NA,NA,NA,NA,NA,NA,NA
2764.13002969901,1499.96200828151,102.017964201196,365.229380358889,0.468072243966162,0,1047562.72748748,0,286802.91341348,760760.282146242
3351.65129536767,1495.96736923728,123.793291258849,343.454053828676,0.44860380445607,0,1063422.42461965,0,348019.849955652,715403.023267799
3883.67637683512,1510.93323267552,142.367242699127,324.880102308883,0.425476479809731,0,1076950.45850851,0,400236.765166453,676714.118818537
4311.41595766906,1538.36636099391,156.31817589546,310.929168817348,0.403172365855426,0,1087111.39707807,0,439456.997768372,647654.802482062
4618.1885834003,1571.95040306755,165.439922690459,301.807421946206,0.384365771198645,0,1093755.0796074,0,465100.947603192,628654.516369982
4818.14947014136,1606.52637777819,170.511353629492,296.735991325846,0.369833247270435,0,1097448.78235211,0,479358.251989519,618090.900195843
4939.8740150356,1638.63354211835,172.751501232764,294.495843354974,0.359141732566059,0,1099080.36439402,0,485655.974788882,613424.748746867
5011.03347839391,1666.46796473602,173.31387371587,293.933471498321,0.351432375609875,0,1099489.96751757,0,487236.971506875,612253.347443068
5051.92744197662,1689.47340480943,173.03688693086,294.21045767021,0.345888163894415,0,1099288.23333034,0,486458.279072265,612830.300146243
5075.43932406572,1707.85614005544,172.429047919496,294.81829663749,0.341883103596047,0,1098845.52838789,0,484749.462387767,614096.407883229
5089.13496933117,1722.19475756042,171.757364322316,295.489980576557,0.338973727310076,0,1098356.32307228,0,482861.159537658,615495.502508354
5097.28769678882,1733.18657040428,171.142400063951,296.104944331858,0.336851093219593,0,1097908.42574301,0,481132.311659491,616776.450934608
5102.27383383537,1741.50797283068,170.626317662455,296.621027061725,0.335298170568421,0,1097532.54843758,0,479681.450162015,617851.433573733
5105.41411917535,1747.75102574423,170.213620430778,297.033724201616,0.334160304628313,0,1097231.96861243,0,478521.235200566,618711.06757217
5107.45002980869,1752.4042971065,169.893115820087,297.354228774139,0.333325944375247,0,1096998.53546985,0,477620.201183387,619378.667612403
5108.8054513442,1755.85626435395,169.648820060787,297.598524589421,0.332713964395225,0,1096820.60767784,0,476933.412968679,619887.527423129
5109.72867526092,1758.40832231089,169.464896668265,297.782447505294,0.332265078322962,0,1096686.64976505,0,476416.349476644,620270.632553487
5110.36935976747,1760.29041591736,169.327574041978,297.919770098261,0.331935848807916,0,1096586.6335047,0,476030.294632235,620556.670808317
5110.82052629493,1761.67594691288,169.225627008262,298.021717319159,0.331694410648197,0,1096512.38280667,0,475743.691125564,620769.023375513
5111.14178531345,1762.69461052825,169.150239389895,298.09710498633,0.331517377635464,0,1096457.47583913,0,475531.754053966,620926.053302544
5111.37243270297,1763.44284918889,169.094644236619,298.152700673259,0.331387586193159,0,1096416.9853282,0,475375.459502748,621041.857213041
5111.5390203634,1763.9920830707,169.053722883822,298.193621456306,0.331292439484969,0,1096387.17988883,0,475260.41737958,621127.093801691
5111.65985786884,1764.39504377631,169.023642954962,298.223701436085,0.331222697161138,0,1096365.27187737,0,475175.853731402,621189.749368669
5111.74777727871,1764.69058285074,169.001552949289,298.245791832778,0.331171580124646,0,1096349.18387577,0,475113.752139455,621235.7629079
5111.81188392382,1764.90728209733,168.985340958074,298.262003521289,0.331134116044268,0,1096337.37556399,0,475068.175398641,621269.531299461
5111.85869776925,1765.0661438446,168.973448681499,298.273895977637,0.331106660189107,0,1096328.71443537,0,475034.742663578,621294.302878456
5111.89291958452,1765.18258965112,168.96472782832,298.282616822045,0.331086539430544,0,1096322.36275716,0,475010.225745222,621312.468098477
5111.9179546319,1765.26793622738,168.958334206432,298.289010592207,0.331071794731542,0,1096317.70639868,0,474992.251367875,621325.786102595
5111.9362786554,1765.33048540019,168.953647218757,298.29369691369,0.331060989294201,0,1096314.29133677,0,474979.074848123,621335.547549635
5111.94969507702,1765.37632396275,168.95021214292,298.29713219695,0.331053071655333,0,1096311.78989966,0,474969.417825797,621342.703126933
